0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
594,681,789,914,1056,1232,1418,1601,1856,2137,2459,2854,3270,3778,4324,4959,5629,6388,7152,7898,8590,9227,9847,10425,10967,11471,11915,12299,12617,12879,13112,13278,13452,13576,13706,13821,13915,14003,14078,14148,14203,14263,14308,14347,14386,14427,14457,14479,14501,14523,14543,14555,14572,14586,14595,14607,14617,14630,14637,14641,14646,14650,14654,14657,14663,14668,14672,14675,14676,14679,14680,14683,14684,14687,14688,14692,14692,14692,14695,14696,14699,14699,14700,14701,14702,14702,14703,14706,14709,14711,14712,14712,14712,14713,14713,14713,14714,14714,14714,14714,14715,14715,14715,14715,14715,14715,14715,14716,14716,14716,14716,14716,14716,14717,14717,14717,14717,14717,14717,14717,14717,14717,14717,14717,14717,14717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,711,798,894,1009,1120,1260,1402,1573,1726,1943,2170,2398,2680,2978,3313,3629,3970,4325,4675,5046,5446,5887,6323,6792,7288,7748,8334,8878,9344,9743,10049,10307,10569,10775,10996,11184,11374,11521,11665,11771,11876,11963,12039,12096,12164,12218,12271,12313,12357,12383,12410,12434,12455,12483,12500,12515,12524,12536,12545,12548,12556,12563,12572,12577,12578,12578,12580,12584,12587,12592,12595,12597,12599,12601,12603,12604,12605,12606,12607,12607,12608,12608,12609,12609,12613,12614,12614,12614,12614,12615,12615,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,12616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,575,673,772,900,1026,1202,1374,1604,1821,2066,2408,2773,3184,3686,4207,4838,5537,6193,6734,7146,7490,7803,8120,8403,8683,8955,9188,9371,9577,9801,10031,10266,10448,10594,10737,10871,10967,11062,11164,11227,11299,11357,11411,11468,11517,11564,11604,11629,11656,11691,11707,11719,11736,11756,11770,11778,11789,11794,11801,11808,11809,11812,11816,11820,11820,11822,11824,11827,11827,11829,11832,11834,11835,11836,11836,11836,11837,11838,11839,11839,11839,11840,11840,11840,11841,11841,11842,11842,11842,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,11844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,464,551,614,689,794,900,1018,1143,1298,1467,1660,1874,2093,2364,2620,2939,3303,3695,4131,4602,5107,5657,6279,6899,7610,8337,9104,9927,10638,11213,11691,12084,12429,12776,13113,13435,13716,13980,14220,14420,14595,14744,14899,15036,15135,15226,15317,15384,15440,15497,15541,15588,15624,15672,15698,15719,15744,15773,15791,15802,15816,15827,15839,15852,15863,15875,15879,15885,15889,15897,15900,15906,15908,15910,15914,15915,15917,15917,15917,15918,15918,15918,15918,15918,15918,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,15919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,343,419,509,630,791,970,1163,1378,1634,1928,2242,2606,3004,3387,3841,4352,4881,5382,5798,6116,6426,6712,6960,7269,7548,7854,8155,8484,8796,9104,9435,9729,10053,10295,10541,10760,10944,11092,11221,11354,11455,11571,11672,11763,11845,11901,11952,11995,12032,12068,12114,12140,12163,12182,12198,12215,12232,12246,12259,12267,12276,12280,12284,12291,12296,12299,12305,12307,12313,12316,12316,12320,12321,12322,12323,12326,12326,12327,12327,12329,12330,12330,12331,12332,12332,12332,12332,12332,12332,12332,12332,12334,12334,12335,12335,12335,12335,12335,12335,12336,12336,12336,12336,12336,12336,12336,12336,12336,12336,12336,12336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,570,632,698,782,863,965,1086,1216,1385,1517,1723,1924,2173,2433,2698,2964,3248,3561,3862,4170,4489,4888,5253,5627,6048,6459,6913,7394,7867,8291,8725,9143,9490,9824,10137,10413,10645,10851,11045,11207,11368,11498,11619,11721,11814,11909,11991,12059,12115,12174,12217,12254,12287,12331,12361,12384,12405,12421,12445,12464,12474,12484,12492,12502,12511,12518,12525,12535,12542,12545,12549,12554,12557,12561,12566,12569,12571,12571,12573,12573,12573,12574,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,12575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,254,294,342,397,471,549,633,740,865,1034,1190,1360,1596,1881,2194,2573,2988,3485,4004,4571,5149,5757,6420,7167,7968,8861,9766,10818,11840,12829,13721,14555,15341,16073,16749,17348,17888,18365,18791,19135,19447,19750,19990,20185,20384,20588,20730,20853,20946,21056,21146,21227,21295,21365,21421,21461,21496,21532,21557,21582,21597,21613,21635,21646,21654,21670,21683,21693,21701,21709,21715,21724,21727,21728,21734,21734,21735,21738,21741,21743,21745,21746,21748,21748,21749,21751,21755,21755,21755,21756,21757,21758,21758,21758,21759,21759,21760,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,21761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,545,623,736,855,974,1155,1328,1519,1754,2032,2342,2736,3165,3663,4251,4924,5693,6467,7218,7946,8677,9421,10133,10789,11421,11972,12501,13014,13419,13718,14018,14242,14479,14673,14835,15021,15177,15312,15426,15533,15611,15694,15763,15830,15890,15924,15970,16003,16029,16062,16092,16118,16140,16154,16177,16193,16210,16224,16236,16244,16253,16261,16272,16278,16285,16287,16290,16292,16296,16305,16309,16313,16315,16317,16318,16321,16322,16324,16325,16325,16325,16327,16328,16330,16331,16333,16334,16335,16335,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,462,536,604,695,790,917,1059,1222,1398,1630,1897,2195,2521,2912,3326,3812,4354,4934,5469,6025,6548,7065,7607,8190,8713,9265,9791,10290,10785,11203,11586,11918,12283,12588,12843,13087,13313,13505,13714,13874,14009,14131,14239,14329,14422,14489,14550,14618,14663,14712,14743,14773,14804,14829,14851,14876,14894,14912,14928,14944,14954,14959,14968,14978,14988,14995,14997,15006,15007,15010,15012,15013,15015,15019,15020,15021,15022,15022,15023,15024,15024,15026,15026,15026,15026,15027,15027,15028,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,15029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,628,737,839,960,1101,1270,1471,1680,1922,2189,2530,2916,3324,3793,4349,4984,5712,6404,7133,7797,8464,9110,9725,10340,10925,11469,11936,12397,12790,13125,13391,13634,13834,14050,14242,14405,14571,14713,14835,14939,15044,15122,15199,15275,15343,15384,15424,15472,15512,15544,15561,15589,15612,15631,15643,15654,15668,15681,15691,15696,15703,15707,15710,15715,15718,15723,15727,15730,15733,15736,15737,15737,15739,15742,15744,15744,15745,15745,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,15746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
