0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
745,821,931,1036,1173,1320,1484,1645,1831,2041,2282,2569,2783,3054,3301,3564,3852,4168,4485,4824,5170,5519,5875,6262,6665,7116,7482,7776,8104,8399,8683,8920,9133,9347,9506,9666,9782,9894,9999,10074,10165,10239,10298,10352,10388,10423,10459,10496,10527,10556,10571,10587,10594,10606,10619,10624,10630,10636,10640,10646,10648,10650,10654,10656,10657,10657,10657,10658,10661,10661,10661,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1195,1385,1597,1847,2144,2500,2899,3354,3868,4427,5093,5851,6745,7268,7852,8454,8986,9484,9957,10319,10670,10960,11201,11407,11588,11716,11828,11926,11994,12075,12143,12207,12256,12301,12343,12390,12419,12446,12470,12497,12518,12540,12559,12572,12590,12596,12614,12623,12635,12641,12647,12656,12661,12666,12675,12676,12679,12682,12687,12691,12692,12697,12701,12701,12706,12707,12709,12712,12714,12716,12718,12718,12718,12720,12720,12722,12722,12724,12724,12726,12726,12726,12726,12727,12727,12727,12727,12728,12728,12728,12728,12728,12728,12728,12728,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,12729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,505,597,684,798,961,1120,1283,1502,1765,2052,2372,2754,3193,3726,4266,4805,5418,6083,6806,7621,8506,9505,10598,11772,13022,13554,14108,14695,15262,15765,16262,16728,17150,17492,17795,18064,18298,18497,18697,18864,19022,19147,19250,19350,19435,19523,19604,19681,19738,19788,19832,19869,19901,19937,19958,19997,20014,20035,20056,20069,20085,20102,20114,20125,20132,20143,20152,20163,20167,20176,20181,20187,20189,20193,20195,20203,20207,20214,20217,20218,20223,20225,20226,20226,20227,20228,20229,20231,20231,20232,20233,20233,20234,20237,20239,20240,20241,20242,20244,20244,20244,20245,20246,20246,20246,20247,20249,20250,20250,20251,20252,20252,20253,20253,20255,20255,20255,20255,20258,20259,20260,20261,20261,20261,20263,20263,20263,20263,20264,20265,20265,20265,20267,20269,20269,20269,20269,20269,20270,20272,20272,20272,20272,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,20273,,,,,,,,,,,
343,417,517,608,715,836,1012,1194,1415,1653,1927,2245,2685,3149,3724,4380,4976,5673,6518,7389,8392,9497,10663,11965,13405,14949,15486,16105,16751,17326,17899,18402,18913,19316,19678,20017,20313,20571,20778,20978,21145,21292,21434,21555,21657,21771,21859,21925,21985,22056,22114,22166,22211,22258,22285,22312,22337,22363,22382,22404,22426,22440,22448,22459,22471,22483,22492,22499,22506,22516,22518,22527,22532,22541,22544,22545,22551,22554,22558,22559,22560,22563,22564,22564,22564,22564,22565,22567,22567,22567,22567,22567,22567,22568,22568,22568,22568,22569,22569,22569,22569,22569,22569,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,22570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,868,1004,1160,1333,1540,1791,2077,2400,2767,3152,3640,4219,4852,5591,6467,7061,7806,8542,9283,9987,10701,11329,11936,12537,13186,13506,13810,14096,14376,14651,14885,15102,15280,15432,15586,15707,15813,15908,16002,16075,16135,16192,16245,16292,16324,16369,16404,16433,16457,16479,16497,16511,16523,16541,16551,16558,16565,16570,16580,16586,16589,16595,16604,16607,16609,16613,16615,16615,16619,16622,16623,16623,16623,16624,16625,16625,16626,16626,16626,16626,16626,16626,16626,16626,16626,16626,16627,16627,16627,16627,16627,16627,16627,16627,16627,16627,16627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,943,1125,1285,1510,1740,2011,2325,2729,3187,3691,4299,4920,5689,6534,7558,8250,9014,9783,10561,11284,11975,12645,13223,13771,14263,14521,14780,15039,15276,15501,15693,15833,15993,16141,16260,16366,16466,16541,16597,16660,16723,16780,16836,16887,16916,16947,16970,16989,17008,17033,17043,17062,17074,17084,17095,17102,17111,17119,17127,17134,17138,17143,17147,17150,17153,17156,17158,17158,17159,17159,17159,17159,17160,17161,17162,17162,17162,17163,17164,17164,17164,17164,17165,17165,17165,17165,17166,17166,17166,17166,17166,17166,17166,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,17167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,1099,1267,1459,1641,1877,2149,2434,2735,3075,3469,3906,4383,4930,5156,5403,5731,6019,6313,6638,6975,7334,7721,8068,8465,8852,9259,9642,10003,10323,10620,10884,11128,11336,11544,11689,11833,11973,12074,12157,12244,12322,12401,12448,12511,12557,12601,12641,12670,12700,12727,12745,12768,12788,12809,12825,12840,12851,12867,12875,12886,12894,12900,12906,12913,12918,12922,12924,12930,12933,12936,12937,12940,12941,12946,12950,12952,12954,12954,12955,12957,12961,12961,12963,12965,12966,12969,12969,12969,12970,12970,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,12972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,697,789,899,1021,1161,1317,1502,1714,1955,2245,2571,2959,3424,3912,4521,5173,5914,6712,7625,8606,9696,10915,12281,13890,15643,16203,16818,17499,18139,18803,19395,19973,20441,20839,21196,21510,21779,22045,22269,22473,22647,22799,22932,23053,23158,23271,23347,23425,23507,23562,23616,23664,23713,23750,23787,23812,23838,23863,23886,23905,23928,23948,23960,23972,23986,24005,24018,24023,24027,24038,24044,24045,24051,24052,24053,24058,24059,24061,24064,24065,24066,24067,24069,24069,24069,24071,24071,24071,24071,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,24072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,497,582,699,812,934,1107,1304,1505,1764,2042,2385,2778,3263,3808,4464,5068,5763,6497,7304,8197,9157,10238,11387,12660,14012,14481,14992,15558,16127,16611,17081,17514,17898,18232,18508,18758,18970,19163,19333,19480,19593,19706,19821,19909,20008,20074,20146,20197,20246,20293,20316,20346,20383,20405,20420,20437,20459,20481,20487,20496,20511,20518,20523,20530,20536,20539,20545,20548,20551,20553,20554,20558,20560,20560,20563,20566,20567,20567,20567,20567,20568,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,20569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,1151,1318,1517,1743,1997,2322,2666,3091,3540,4057,4619,5301,6092,6986,7972,8589,9239,9939,10587,11138,11676,12079,12466,12803,13046,13223,13372,13512,13622,13743,13841,13929,14011,14079,14140,14202,14249,14277,14307,14337,14372,14397,14418,14440,14457,14478,14489,14503,14513,14525,14534,14543,14552,14558,14565,14570,14574,14581,14583,14588,14594,14597,14599,14600,14601,14602,14603,14604,14604,14604,14605,14607,14607,14607,14607,14607,14607,14607,14607,14608,14609,14609,14610,14611,14612,14612,14612,14612,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,14613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,814,920,1048,1191,1348,1519,1704,1930,2199,2471,2816,3140,3539,3898,4254,4631,5079,5581,6088,6626,7194,7748,8389,9073,9764,10316,10885,11441,11921,12379,12784,13150,13459,13724,13951,14159,14344,14495,14648,14797,14912,14999,15098,15183,15241,15299,15340,15391,15418,15453,15487,15512,15536,15556,15568,15585,15593,15600,15612,15630,15641,15646,15651,15663,15673,15676,15681,15685,15688,15690,15692,15693,15696,15698,15701,15701,15703,15704,15705,15705,15706,15706,15707,15708,15708,15708,15709,15709,15709,15710,15710,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,15711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1016,1133,1291,1446,1612,1802,2049,2303,2624,2980,3369,3639,3936,4242,4589,4966,5340,5764,6225,6685,7135,7586,8063,8596,9182,9636,10092,10503,10893,11282,11608,11905,12179,12433,12659,12824,12991,13137,13253,13373,13483,13574,13667,13740,13794,13857,13905,13952,13988,14022,14055,14087,14119,14136,14159,14181,14198,14212,14222,14232,14242,14249,14257,14265,14275,14279,14284,14286,14288,14293,14296,14302,14307,14307,14312,14314,14315,14317,14319,14320,14321,14323,14325,14325,14325,14325,14328,14328,14329,14330,14331,14331,14332,14333,14333,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,14334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,489,566,651,756,871,1004,1188,1387,1590,1857,2139,2490,2899,3355,3850,4306,4802,5348,5996,6643,7388,8244,9146,10111,11142,11684,12292,12868,13399,13912,14359,14789,15171,15473,15721,15954,16136,16319,16485,16637,16746,16868,16967,17051,17122,17193,17253,17300,17347,17392,17432,17458,17474,17493,17512,17529,17548,17563,17573,17583,17590,17595,17605,17613,17619,17623,17625,17628,17631,17634,17635,17637,17642,17643,17644,17645,17646,17646,17646,17648,17648,17651,17651,17651,17651,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,17652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,2132,2404,2742,3108,3511,3973,4491,5099,5754,6474,7312,7875,8507,9077,9605,10059,10499,10854,11154,11402,11587,11740,11866,11953,12038,12112,12163,12212,12250,12290,12324,12360,12377,12405,12421,12444,12459,12473,12484,12500,12509,12518,12527,12536,12543,12548,12550,12553,12555,12562,12563,12564,12567,12568,12568,12569,12571,12571,12573,12575,12575,12575,12576,12576,12576,12576,12576,12576,12576,12577,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,843,943,1073,1183,1316,1497,1682,1908,2142,2415,2731,3102,3429,3754,4111,4506,4901,5367,5841,6341,6828,7381,7961,8616,9250,9799,10289,10760,11195,11583,11938,12240,12492,12706,12895,13073,13242,13388,13522,13635,13738,13812,13888,13952,14023,14076,14128,14173,14208,14237,14267,14288,14315,14328,14349,14365,14376,14393,14402,14406,14420,14431,14438,14444,14449,14454,14460,14465,14469,14471,14476,14479,14483,14486,14488,14489,14490,14493,14495,14496,14496,14496,14496,14497,14498,14498,14498,14498,14498,14498,14498,14498,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,14499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,467,569,661,760,885,1027,1181,1389,1639,1917,2204,2539,2954,3414,3960,4351,4820,5321,5826,6451,7131,7865,8642,9435,10358,11021,11674,12358,12949,13491,14018,14468,14835,15175,15482,15738,15962,16206,16391,16544,16697,16801,16926,17052,17131,17225,17297,17361,17424,17484,17523,17551,17581,17616,17644,17673,17688,17702,17713,17726,17739,17748,17759,17766,17776,17783,17793,17804,17807,17808,17813,17815,17817,17824,17828,17828,17833,17839,17840,17841,17845,17845,17845,17847,17848,17849,17851,17853,17853,17854,17855,17855,17855,17856,17856,17856,17856,17856,17856,17856,17856,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,17857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1288,1411,1554,1706,1878,2044,2236,2477,2735,3039,3334,3644,3968,4346,4710,5115,5585,6030,6536,7057,7636,8211,8866,9538,10276,10529,10794,11102,11382,11654,11897,12109,12340,12516,12667,12800,12911,13028,13147,13224,13296,13355,13419,13475,13532,13570,13612,13643,13676,13699,13719,13731,13748,13759,13776,13784,13791,13799,13807,13811,13814,13818,13820,13823,13825,13827,13833,13834,13835,13838,13840,13841,13843,13844,13844,13846,13846,13847,13847,13847,13847,13848,13849,13849,13850,13850,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,13851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,574,644,735,845,981,1148,1309,1542,1762,2013,2350,2721,3121,3556,4109,4542,4975,5534,6087,6650,7242,7885,8565,9279,10014,10645,11223,11777,12275,12756,13184,13566,13911,14220,14487,14713,14928,15103,15269,15416,15529,15638,15726,15810,15888,15953,16018,16071,16126,16168,16209,16259,16286,16308,16329,16348,16362,16380,16394,16399,16410,16419,16429,16436,16440,16445,16451,16456,16460,16462,16462,16462,16464,16465,16466,16467,16468,16468,16468,16470,16470,16470,16470,16470,16470,16470,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,16471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,1805,2028,2274,2575,2915,3310,3774,4342,4977,5837,6874,6991,7126,7256,7400,7500,7616,7710,7796,7870,7932,7975,8017,8047,8082,8168,8237,8294,8339,8374,8398,8419,8438,8455,8468,8484,8498,8507,8519,8528,8536,8543,8548,8553,8560,8567,8569,8569,8573,8576,8580,8581,8582,8584,8584,8585,8585,8586,8587,8587,8588,8588,8588,8588,8588,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1125,1297,1483,1718,1973,2262,2570,2964,3394,3891,4464,5108,5875,6414,6980,7505,8053,8609,9121,9653,10105,10534,10942,11316,11683,11871,12063,12257,12434,12598,12742,12863,12985,13094,13187,13255,13320,13369,13418,13460,13492,13540,13575,13603,13620,13651,13670,13694,13717,13735,13745,13757,13768,13779,13794,13802,13806,13812,13822,13830,13834,13838,13839,13844,13845,13847,13849,13850,13854,13857,13859,13861,13862,13865,13866,13866,13867,13868,13869,13872,13872,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,13873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
